DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
09/30/2024,13:00,PENA_ALL, 26.24,N
09/30/2024,13:00,PERE_SLR_RN, 20.05,N
09/30/2024,13:00,PEY_RN, 17.96,N
09/30/2024,13:00,PH1_UNIT1_2, 20.98,N
09/30/2024,13:00,PH2_U1_U2, 20.98,N
09/30/2024,13:00,PHILLWND_ALL, 19.45,N
09/30/2024,13:00,PHOEBE_ALL, 19.88,N
09/30/2024,13:00,PHOENIX_RN, 18.64,N
09/30/2024,13:00,PHO_ALL, 14.43,N
09/30/2024,13:00,PIONR_DJ_RN, 25.46,N
09/30/2024,13:00,PISG_RN_ALL, 20.83,N
09/30/2024,13:00,PITSDD_UNIT1, 20.88,N
09/30/2024,13:00,PLN_ALL, 17.36,N
09/30/2024,13:00,PNPI_GT2_RN, 23.74,N
09/30/2024,13:00,PORTSL_UNIT1, 21.06,N
09/30/2024,13:00,POTSVIL_RN, 20.52,N
09/30/2024,13:00,PRID_RN, 23.05,N
09/30/2024,13:00,PROSPERO_ALL, 20.12,N
09/30/2024,13:00,PRO_RN, 24.53,N
09/30/2024,13:00,PRSPERO2_ALL, 20.12,N
09/30/2024,13:00,PR_PR_ALL, 23.91,N
09/30/2024,13:00,PSA_CC1, 23.57,N
09/30/2024,13:00,PSA_PSA_G1, 23.61,N
09/30/2024,13:00,PSA_PSA_G2, 23.61,N
09/30/2024,13:00,PSA_PSA_G3, 23.61,N
09/30/2024,13:00,PSA_PSA_G4, 23.61,N
09/30/2024,13:00,PSA_PSA_G5, 23.52,N
09/30/2024,13:00,PSA_PSA_G6, 23.52,N
09/30/2024,13:00,PSA_PSA_G7, 23.52,N
09/30/2024,13:00,PSA_PUN1, 23.52,N
09/30/2024,13:00,PSA_PUN2, 23.52,N
09/30/2024,13:00,PSA_PUN3, 23.61,N
09/30/2024,13:00,PSA_PUN4, 23.61,N
09/30/2024,13:00,PSA_PUN5, 23.52,N
09/30/2024,13:00,PSG_CC1, 23.85,N
09/30/2024,13:00,PSG_PSG_GT2, 23.85,N
09/30/2024,13:00,PSG_PSG_GT3, 23.85,N
09/30/2024,13:00,PSG_PSG_ST1, 23.85,N
09/30/2024,13:00,PTLBES_BESS1, 24.55,N
09/30/2024,13:00,PYR_PYRON1, 20.73,N
09/30/2024,13:00,QALSW_ALL, 20.13,N
09/30/2024,13:00,QALSW_CC1, 20.13,N
09/30/2024,13:00,QALSW_CC2, 20.13,N
09/30/2024,13:00,QUEEN_BA_RN, 18.72,N
09/30/2024,13:00,QUEEN_SL_RN, 18.72,N
09/30/2024,13:00,RAB_G1-8, 5.23,N
09/30/2024,13:00,RADN_SLR_ALL, 22.04,N
09/30/2024,13:00,RAMBLER_UNIT, 20.86,N
09/30/2024,13:00,RANCHERO_ALL, 20.66,N
09/30/2024,13:00,RAT_RN_1, 20.26,N
09/30/2024,13:00,RAYBURN_CC1, 21.42,N
09/30/2024,13:00,RAYB_G78910, 21.42,N
09/30/2024,13:00,RBN_BESS1, 22.49,N
09/30/2024,13:00,RDCAN_RDCNY1, 68.02,N
09/30/2024,13:00,REDBARN_RN, 18.51,N
09/30/2024,13:00,REDFISH_ALL, 27.6,N
09/30/2024,13:00,REDGATE_RN, 28.66,N
09/30/2024,13:00,RELOJ_ALL, 31.85,N
09/30/2024,13:00,REROCK_ALL, 18.84,N
09/30/2024,13:00,RHESS2_ESS1, 22.04,N
09/30/2024,13:00,RIGGIN_UNIT1, 17.75,N
09/30/2024,13:00,RIOG_ESR2_RN, 31.77,N
09/30/2024,13:00,RIOG_ESR_RN, 31.77,N
09/30/2024,13:00,RIONOG_CC1, 20.34,N
09/30/2024,13:00,RIONOG_CT1, 20.34,N
09/30/2024,13:00,RIONOG_CT2, 20.34,N
09/30/2024,13:00,RIONOG_CT3, 20.34,N
09/30/2024,13:00,RIONOG_ST1, 20.34,N
09/30/2024,13:00,RIPPEY_ALL, 20.9,N
09/30/2024,13:00,RN_APOGEE, 21.3,N
09/30/2024,13:00,RN_BYU_G8, 24.13,N
09/30/2024,13:00,RN_DEC_AGR_A, 21,N
09/30/2024,13:00,RN_DEC_AGR_B, 21,N
09/30/2024,13:00,RN_DEC_AGR_C, 21,N
09/30/2024,13:00,RN_DEC_AGR_D, 21,N
09/30/2024,13:00,RN_ECEC_HOLT, 20.1,N
09/30/2024,13:00,RN_OCI_ALAMO, 20.67,N
09/30/2024,13:00,RN_RTS1, 21.68,N
09/30/2024,13:00,RN_SR_WIND1, 29.07,N
09/30/2024,13:00,RN_TOSBATT, 20.58,N
09/30/2024,13:00,ROSELAND_ALL, 19.72,N
09/30/2024,13:00,ROUTE66_RN, 20.97,N
09/30/2024,13:00,ROW_ALL, 7.89,N
09/30/2024,13:00,RPUBRDS_RN, 20.57,N
09/30/2024,13:00,RRANCHES_ALL, 19.46,N
09/30/2024,13:00,RRC_WIND_ALL, 20.96,N
09/30/2024,13:00,RSK_RN, 20.58,N
09/30/2024,13:00,RTLSNAKE_BT, 19.54,N
09/30/2024,13:00,RUSSEKST_RN, 17.7,N
09/30/2024,13:00,RVRVLYS_ALL, 21.08,N
09/30/2024,13:00,SADLBACK_RN, 19.26,N
09/30/2024,13:00,SADLBCK_AGR1, 19.26,N
09/30/2024,13:00,SALVTION_GEN, 20.92,N
09/30/2024,13:00,SAMSON_ALL, 20.96,N
09/30/2024,13:00,SANDHSYD1_2, 22.44,N
09/30/2024,13:00,SANDHSYD3_4, 22.44,N
09/30/2024,13:00,SANDHSYD6_7, 22.44,N
09/30/2024,13:00,SANDHSYD_5AC, 22.44,N
09/30/2024,13:00,SANDHSYD_CC1, 22.44,N
09/30/2024,13:00,SANDLAKE_RN, 19.41,N
09/30/2024,13:00,SANTACRU_ALL, 24.78,N
09/30/2024,13:00,SAN_SANMIGG1, 19.49,N
09/30/2024,13:00,SBEAN_BESS, 19.54,N
09/30/2024,13:00,SBE_RN_1, 21.58,N
09/30/2024,13:00,SC2SES_UNIT1, 20.85,N
09/30/2024,13:00,SCES_UNIT1, 19.52,N
09/30/2024,13:00,SCLP_PUN1, 20.44,N
09/30/2024,13:00,SCLP_PUN2, 20.44,N
09/30/2024,13:00,SCLP_PUN3, 20.44,N
09/30/2024,13:00,SCLP_PUN4, 20.44,N
09/30/2024,13:00,SCLP_SCLPC_1, 20.44,N
09/30/2024,13:00,SCLP_SCLPC_2, 20.44,N
09/30/2024,13:00,SCLP_SCLPC_3, 20.44,N
09/30/2024,13:00,SCLP_SCLPC_4, 20.44,N
09/30/2024,13:00,SCSES_UNIT2, 20.85,N
09/30/2024,13:00,SENATEWD_1, 21.1,N
09/30/2024,13:00,SGM_SIGNALMT, 20.91,N
09/30/2024,13:00,SGSA_DGR, 18.84,N
09/30/2024,13:00,SG_BES_BESS1, 17.75,N
09/30/2024,13:00,SHAFFER_ALL, 24.92,N
09/30/2024,13:00,SHAMROCK_RN, 20.66,N
09/30/2024,13:00,SHANNONW_RN, 21.14,N
09/30/2024,13:00,SHEEPCRK_1, 20.96,N
09/30/2024,13:00,SIG_SLR_RN, 21.65,N
09/30/2024,13:00,SILASRAY_CC1, 29.45,N
09/30/2024,13:00,SIL_SILAS_10, 29.45,N
09/30/2024,13:00,SIL_SILAS_6, 29.45,N
09/30/2024,13:00,SIL_SILAS_9, 29.45,N
09/30/2024,13:00,SIRIUS_UNIT1, 16.49,N
09/30/2024,13:00,SJS_SJS_G1, 24.04,N
09/30/2024,13:00,SJS_SJS_G2, 24.04,N
09/30/2024,13:00,SKY1, 19.83,N
09/30/2024,13:00,SLCN_ESS_ALL, 22.18,N
09/30/2024,13:00,SLTFRK_UN1_2, 20.99,N
09/30/2024,13:00,SL_PUN1, 23.8,N
09/30/2024,13:00,SL_PUN2, 23.8,N
09/30/2024,13:00,SNY_BESS_RN, 63.84,N
09/30/2024,13:00,SOLARA_UNIT1, 28.26,N
09/30/2024,13:00,SPARTA_ALL, 21.16,N
09/30/2024,13:00,SPLAIN1_RN, 20.93,N
09/30/2024,13:00,SPLAIN2_RN, 20.93,N
09/30/2024,13:00,SPNC_SPNCE_4, 20.99,N
09/30/2024,13:00,SPNC_SPNCE_5, 20.99,N
09/30/2024,13:00,SPTX12B_RN, 17.67,N
09/30/2024,13:00,SP_RN, 24.04,N
09/30/2024,13:00,SROSA_ESR_RN, 28,N
09/30/2024,13:00,SRWE1_UNIT1, 20.73,N
09/30/2024,13:00,SSPURT_WIND1, 20.96,N
09/30/2024,13:00,STAM_SLR_ALL, 20.96,N
09/30/2024,13:00,STAR_SLR_RN, 33.03,N
09/30/2024,13:00,STEAM_ENG123, 21.6,N
09/30/2024,13:00,STEA_STEAM_1, 21.6,N
09/30/2024,13:00,STEA_STEAM_2, 21.6,N
09/30/2024,13:00,STEA_STEAM_3, 21.6,N
09/30/2024,13:00,STELLA_RN, 26.28,N
09/30/2024,13:00,STP_STP_G1, 18.09,N
09/30/2024,13:00,STP_STP_G2, 18.09,N
09/30/2024,13:00,STRATEGC_RN, 20.82,N
09/30/2024,13:00,STWF_T1, 24.17,N
09/30/2024,13:00,SUNVASLR_ALL, 20.95,N
09/30/2024,13:00,SWEC_G1, 20.49,N
09/30/2024,13:00,SWEETWN2_2_4, 20.84,N
09/30/2024,13:00,SWEETWN3_3, 20.84,N
09/30/2024,13:00,SWEETWND_1, 20.84,N
09/30/2024,13:00,SWOOSE1_U1, 19.61,N
09/30/2024,13:00,SWOOSEII_RN, 19.61,N
09/30/2024,13:00,SWTWN4_WND45, 20.84,N
09/30/2024,13:00,SWT_BESS_RN, 29.83,N
09/30/2024,13:00,S_HILLS_RN, 22.36,N
09/30/2024,13:00,TAHOKA_ALL, 20.77,N
09/30/2024,13:00,TAV_RN, 22.03,N
09/30/2024,13:00,TAYGETE2_ALL, 18.86,N
09/30/2024,13:00,TAYGETE_ALL, 18.86,N
09/30/2024,13:00,TBWF_ES_BES1, 17.66,N
09/30/2024,13:00,TC_GTG2_RN, 24.83,N
09/30/2024,13:00,TC_PUN1, 24.83,N
09/30/2024,13:00,TC_PUN2, 24.83,N
09/30/2024,13:00,TC_TCHP1, 24.83,N
09/30/2024,13:00,TEN_CC1, 21.01,N
09/30/2024,13:00,TEN_CT1_STG, 21.01,N
09/30/2024,13:00,TGCCS_ALL, 20.79,N
09/30/2024,13:00,TGCCS_CC1, 20.79,N
09/30/2024,13:00,TGS_GT01, 20.59,N
09/30/2024,13:00,TGW_T1_T2, 26.24,N
09/30/2024,13:00,THW_1_CCU, 23.12,N
09/30/2024,13:00,THW_2_CCU, 23.09,N
09/30/2024,13:00,THW_CC1, 21.08,N
09/30/2024,13:00,THW_CC2, 23.09,N
09/30/2024,13:00,THW_THWGT5X, 22.54,N
09/30/2024,13:00,THW_THWGT_1, 23.16,N
09/30/2024,13:00,TI_SOLAR_ALL, 19.5,N
09/30/2024,13:00,TKWSW_CHAMP, 20.73,N
09/30/2024,13:00,TKWSW_ROSCOE, 20.73,N
09/30/2024,13:00,TNP_TNP_O_1, 19.98,N
09/30/2024,13:00,TNP_TNP_O_2, 19.98,N
09/30/2024,13:00,TNSKA_CC1, 12.66,N
09/30/2024,13:00,TNSKA_CCU, 12.66,N
09/30/2024,13:00,TNS_SLR_ALL, 19.78,N
09/30/2024,13:00,TOPAZ_ALL, 24.18,N
09/30/2024,13:00,TORR_ALL, 33.22,N
09/30/2024,13:00,TORT_ESS_RN, 18.09,N
09/30/2024,13:00,TOYAH_RN, 18.84,N
09/30/2024,13:00,TRBT_SLR_RN, 18.48,N
09/30/2024,13:00,TREB_SOLAR1, 21.55,N
09/30/2024,13:00,TRENT_TRENT, 24.17,N
09/30/2024,13:00,TRINITY_ALL, 21.15,N
09/30/2024,13:00,TRIPBUT1_RN, 18.02,N
09/30/2024,13:00,TRSES_UNIT6, 20.83,N
09/30/2024,13:00,TRUENO_ALL, 27.69,N
09/30/2024,13:00,TRUSGILL_RN, 20.95,N
09/30/2024,13:00,TTRSW_RN, 20.96,N
09/30/2024,13:00,TTWEC_G1, 22.6,N
09/30/2024,13:00,TURQ_BESS1, 21.65,N
09/30/2024,13:00,TV_RN, 24.49,N
09/30/2024,13:00,TXCTY_CC1, 24.36,N
09/30/2024,13:00,TXCTY_CTA, 24.36,N
09/30/2024,13:00,TXCTY_CTB, 24.36,N
09/30/2024,13:00,TXCTY_CTC, 24.36,N
09/30/2024,13:00,TXCTY_ST, 24.36,N
09/30/2024,13:00,TYLRWIND_RN, 20.96,N
09/30/2024,13:00,T_CK_GT2_RN, 20.85,N
09/30/2024,13:00,T_CK_GT3_RN, 20.85,N
09/30/2024,13:00,UCC_COG_PUN2, 24.36,N
09/30/2024,13:00,UCC_UCC_C_2, 24.36,N
09/30/2024,13:00,VANCOURT_RN, 27.97,N
09/30/2024,13:00,VENADO_ALL, 34.91,N
09/30/2024,13:00,VERAWIND_ALL, 20.95,N
09/30/2024,13:00,VERTIGO_UN1, 21.27,N
09/30/2024,13:00,VICTORIA_CC1, 20.56,N
09/30/2024,13:00,VICTPORT_RN, 20.84,N
09/30/2024,13:00,VIC_VICTORG5, 20.56,N
09/30/2024,13:00,VIC_VICTORG6, 20.56,N
09/30/2024,13:00,VISION_RN, 20.78,N
09/30/2024,13:00,VLSES_UNIT3, 21.22,N
09/30/2024,13:00,VORT_ALL_RN, 21.01,N
09/30/2024,13:00,WAKEWE_ALL, 20.91,N
09/30/2024,13:00,WAP_WAPGT_1, 23.75,N
09/30/2024,13:00,WAP_WAP_G1, 23.75,N
09/30/2024,13:00,WAP_WAP_G2, 23.75,N
09/30/2024,13:00,WAP_WAP_G3, 23.72,N
09/30/2024,13:00,WAP_WAP_G4, 23.72,N
09/30/2024,13:00,WAP_WAP_G5, 23.75,N
09/30/2024,13:00,WAP_WAP_G6, 20.03,N
09/30/2024,13:00,WAP_WAP_G7, 20.03,N
09/30/2024,13:00,WAP_WAP_G8, 5.23,N
09/30/2024,13:00,WAYMARK_RN, 18.51,N
09/30/2024,13:00,WCPP_CC1, 21.06,N
09/30/2024,13:00,WCPP_CT1, 21.06,N
09/30/2024,13:00,WCPP_CT2, 21.06,N
09/30/2024,13:00,WCPP_ST1, 21.06,N
09/30/2024,13:00,WEBBER_WS_T1, 19.69,N
09/30/2024,13:00,WEC_WECG1, 28.05,N
09/30/2024,13:00,WES_ALL, 20.7,N
09/30/2024,13:00,WFCOGEN_13, 21.2,N
09/30/2024,13:00,WFCOGEN_24, 21.2,N
09/30/2024,13:00,WFCOGEN_CC1, 21.2,N
09/30/2024,13:00,WFTANK_ESS1, 34.74,N
09/30/2024,13:00,WGU_RN, 21.36,N
09/30/2024,13:00,WHCCS2_4, 21.06,N
09/30/2024,13:00,WHCCS2_5_6, 21.06,N
09/30/2024,13:00,WHCCS2_CC2, 21.06,N
09/30/2024,13:00,WHCCS_CC1, 21.06,N
09/30/2024,13:00,WHCCS_CT1_ST, 21.06,N
09/30/2024,13:00,WHCCS_CT2, 21.06,N
09/30/2024,13:00,WHITE_PT_UN1, 23.75,N
09/30/2024,13:00,WHMESA_U1, 20.66,N
09/30/2024,13:00,WHTTAIL_WR1, 20.97,N
09/30/2024,13:00,WH_WIND_ALL, 20.79,N
09/30/2024,13:00,WIG_BESS_RN, 21.7,N
09/30/2024,13:00,WILDWIND_ALL, 21.06,N
09/30/2024,13:00,WIPOPA_1_2, 19.73,N
09/30/2024,13:00,WIPOPA_3_4, 19.73,N
09/30/2024,13:00,WIR_WIRTZ_G1, 20.8,N
09/30/2024,13:00,WIR_WIRTZ_G2, 20.8,N
09/30/2024,13:00,WLTC_ESR_RN, 24.29,N
09/30/2024,13:00,WL_RANCH_RN, 20.66,N
09/30/2024,13:00,WNDTS2_UNIT1, 21.03,N
09/30/2024,13:00,WND_WHITNEY, 20.95,N
09/30/2024,13:00,WOODWRD1_RN, 16.71,N
09/30/2024,13:00,WOODWRD2_RN, 16.71,N
09/30/2024,13:00,WOV_BESS_RN, 20.12,N
09/30/2024,13:00,WRSBES_BESS1, 19.46,N
09/30/2024,13:00,W_HRL_ESR_RN, 28.04,N
09/30/2024,13:00,W_PECO_UNIT1, 19.56,N
09/30/2024,13:00,X443ESRN, 21.51,N
09/30/2024,13:00,YNG_WND_ALL, 21.02,N
09/30/2024,13:00,ZIER_SLR_ALL, -0.35,N
09/30/2024,14:00,7RNCHSLR_ALL, 24.29,N
09/30/2024,14:00,ADL_RN, 27.62,N
09/30/2024,14:00,AEEC, 26.29,N
09/30/2024,14:00,AE_RN, 24.47,N
09/30/2024,14:00,AGUAYO_UNIT1, 32.41,N
09/30/2024,14:00,AJAXWIND_RN, 26.36,N
09/30/2024,14:00,ALGOD_ALL_RN, 28.58,N
09/30/2024,14:00,ALP_BESS_RN, 26.41,N
09/30/2024,14:00,ALVIN_RN, 22.54,N
09/30/2024,14:00,AMADEUS_ALL, 26.14,N
09/30/2024,14:00,AMISTAD_ALL, 4.79,N
09/30/2024,14:00,AMOCOOIL_CC1, 27.32,N
09/30/2024,14:00,AMOCOOIL_CC2, 27.32,N
09/30/2024,14:00,AMOCO_PUN1, 27.32,N
09/30/2024,14:00,AMOCO_PUN2, 27.32,N
09/30/2024,14:00,AMO_AMOCO_1, 27.32,N
09/30/2024,14:00,AMO_AMOCO_2, 27.32,N
09/30/2024,14:00,AMO_AMOCO_5, 27.32,N
09/30/2024,14:00,AMO_AMOCO_G1, 27.32,N
09/30/2024,14:00,AMO_AMOCO_G2, 27.32,N
09/30/2024,14:00,AMO_AMOCO_G3, 27.32,N
09/30/2024,14:00,AMO_AMOCO_S1, 27.32,N
09/30/2024,14:00,AMO_AMOCO_S2, 27.32,N
09/30/2024,14:00,ANACACHO_ANA, 1.6,N
09/30/2024,14:00,ANCHOR_ALL, 25.63,N
09/30/2024,14:00,ANDMDSLR_ALL, 26.18,N
09/30/2024,14:00,ANEM_ESS_RN, 34.87,N
09/30/2024,14:00,ANG_ALL, 27.08,N
09/30/2024,14:00,ANSON1_ALL, 26.06,N
09/30/2024,14:00,APPALOSA_ALL, 23.19,N
09/30/2024,14:00,AQUI_ALL, 25.64,N
09/30/2024,14:00,ARAGORN_RN, 25.11,N
09/30/2024,14:00,ASTRA_RN, 26.28,N
09/30/2024,14:00,ATK_ATKINSG7, 24.59,N
09/30/2024,14:00,AURO_SLR_RN, 21.41,N
09/30/2024,14:00,AUSTPL_ALL, 27.57,N
09/30/2024,14:00,AVIAT_ALL, 26.67,N
09/30/2024,14:00,AZURE_RN, 26.07,N
09/30/2024,14:00,AZ_ALL, 27.66,N
09/30/2024,14:00,BAC_RN_ALL, 28.19,N
09/30/2024,14:00,BAFFIN_ALL, 31.66,N
09/30/2024,14:00,BAIRDWND_ALL, 25.89,N
09/30/2024,14:00,BAKE_RN_ALL, 12.23,N
09/30/2024,14:00,BARROW_ALL, 25.71,N
09/30/2024,14:00,BASTEN_CC1, 24.4,N
09/30/2024,14:00,BASTEN_CCU, 24.4,N
09/30/2024,14:00,BATCAVE_RN, 26.56,N
09/30/2024,14:00,BAYC_BESS_RN, 23.36,N
09/30/2024,14:00,BBREEZE_1_2, 33.65,N
09/30/2024,14:00,BCATWD_WD_1, 25.73,N
09/30/2024,14:00,BCH_RN, 24.47,N
09/30/2024,14:00,BCK_RN, 10.32,N
09/30/2024,14:00,BELM_SLR_RN, 21.71,N
09/30/2024,14:00,BIGSTAR_ALL, 24.25,N
09/30/2024,14:00,BLACKJAK_RN, 24.91,N
09/30/2024,14:00,BLSMT1_5_A_6, 26.37,N
09/30/2024,14:00,BLUEJAY_RN, 24.88,N
09/30/2024,14:00,BOARDCRK_ALL, 24.94,N
09/30/2024,14:00,BOCO_ESS_RN, 26.34,N
09/30/2024,14:00,BOOTLEG_UN1, 24.11,N
09/30/2024,14:00,BORDAS_345, 38.61,N
09/30/2024,14:00,BOSQUESW_CC1, 25.5,N
09/30/2024,14:00,BOSQUESW_CC2, 23.76,N
09/30/2024,14:00,BOSQ_BSQSU_5, 23.76,N
09/30/2024,14:00,BOSQ_BSQS_12, 23.76,N
09/30/2024,14:00,BOSQ_BSQS_34, 25.5,N
09/30/2024,14:00,BRANDON_RN, 26.84,N
09/30/2024,14:00,BRAUNIG_CC1, 25.31,N
09/30/2024,14:00,BRAUNIG_VHB1, 25.82,N
09/30/2024,14:00,BRAUNIG_VHB2, 25.82,N
09/30/2024,14:00,BRAUNIG_VHB3, 25.57,N
09/30/2024,14:00,BRAZ_WND_ALL, 108.89,N
09/30/2024,14:00,BRA_AVR1_CT2, 25.31,N
09/30/2024,14:00,BRA_AVR_CST1, 25.31,N
09/30/2024,14:00,BRHEIGHT_RN, 27.21,N
09/30/2024,14:00,BRIGHTSD_RN, 26.81,N
09/30/2024,14:00,BRIGHTSD_U1, 26.84,N
09/30/2024,14:00,BRISCOE_WIND, 26.28,N
09/30/2024,14:00,BRPANGLE_RN, 24.04,N
09/30/2024,14:00,BRPMAGNO_RN, 40.02,N
09/30/2024,14:00,BRP_BRAZ_RN, 24.51,N
09/30/2024,14:00,BRP_DIKN_RN, 26.96,N
09/30/2024,14:00,BRP_LOOP_RN, 25.82,N
09/30/2024,14:00,BRP_LOP1_RN, 41.83,N
09/30/2024,14:00,BRP_PBL1_RN, -8.39,N
09/30/2024,14:00,BRP_PBL2_RN, -8.39,N
09/30/2024,14:00,BRP_RN_UNIT1, 25.38,N
09/30/2024,14:00,BRP_SWNY_RN, 24.51,N
09/30/2024,14:00,BRP_ZPT1_RN, 44.67,N
09/30/2024,14:00,BRP_ZPT2_RN, 44.67,N
09/30/2024,14:00,BRTSW_BCW1, 25.44,N
09/30/2024,14:00,BR_ARROW_ALL, 25.54,N
09/30/2024,14:00,BR_VHB6CT5_6, 25.82,N
09/30/2024,14:00,BR_VHB6CT7_8, 25.82,N
09/30/2024,14:00,BSS_U1, 24.49,N
09/30/2024,14:00,BTE_BTE_G1, 27.37,N
09/30/2024,14:00,BTE_BTE_G2, 27.37,N
09/30/2024,14:00,BTE_BTE_G3, 27.37,N
09/30/2024,14:00,BTE_BTE_G4, 27.37,N
09/30/2024,14:00,BTE_CC1, 27.37,N
09/30/2024,14:00,BTE_PUN1, 27.37,N
09/30/2024,14:00,BTE_PUN2, 27.37,N
09/30/2024,14:00,BTM_ALL, 25.85,N
09/30/2024,14:00,BUCHAN_ALL, 29.15,N
09/30/2024,14:00,BUCKTHRN_RN, 26.26,N
09/30/2024,14:00,BUFF_GAP_ALL, 27.61,N
09/30/2024,14:00,BULLCRK_1_2, 26.84,N
09/30/2024,14:00,BVE_CC1, 3.75,N
09/30/2024,14:00,BVE_UNIT1, 3.75,N
09/30/2024,14:00,BVE_UNIT2, 3.75,N
09/30/2024,14:00,BVE_UNIT3, 3.75,N
09/30/2024,14:00,BYRDR_ES_ALL, 24.51,N
09/30/2024,14:00,BYU_BYU_1, 27.64,N
09/30/2024,14:00,BYU_BYU_12, 27.64,N
09/30/2024,14:00,BYU_BYU_34, 27.64,N
09/30/2024,14:00,BYU_CC1, 27.64,N
09/30/2024,14:00,BYU_G4_RN, 27.64,N
09/30/2024,14:00,BYU_PUN1, 27.64,N
09/30/2024,14:00,BYU_PUN2, 27.64,N
09/30/2024,14:00,BYU_PUN3, 27.64,N
09/30/2024,14:00,BYU_PUN4, 27.64,N
09/30/2024,14:00,B_DAVIS_3, 29.6,N
09/30/2024,14:00,B_DAVIS_4, 29.6,N
09/30/2024,14:00,B_DAVIS_CC1, 29.6,N
09/30/2024,14:00,B_D_B_DAVIG1, 29.6,N
09/30/2024,14:00,B_D_B_DAVIG2, 29.6,N
09/30/2024,14:00,CABEZON_ALL, 36.55,N
09/30/2024,14:00,CALAVER_JKS1, 25.28,N
09/30/2024,14:00,CALAVER_JKS2, 25.28,N
09/30/2024,14:00,CALAVER_JTD1, 25.55,N
09/30/2024,14:00,CALAVER_JTD2, 25.55,N
09/30/2024,14:00,CALAVER_OWS1, 25.57,N
09/30/2024,14:00,CALAVER_OWS2, 25.57,N
09/30/2024,14:00,CALHOUN_ALL, 26.6,N
09/30/2024,14:00,CALLAHA_WND1, 31.36,N
09/30/2024,14:00,CAL_CALGT1, 27.75,N
09/30/2024,14:00,CAL_CALSTG1, 27.75,N
09/30/2024,14:00,CAL_CC1, 27.75,N
09/30/2024,14:00,CAL_PUN1, 27.75,N
09/30/2024,14:00,CAL_PUN2, 27.75,N
09/30/2024,14:00,CAMWIND_RN, 33.69,N
09/30/2024,14:00,CANYONWD_ALL, 26.26,N
09/30/2024,14:00,CAPRIDG4_CR4, 26.67,N
09/30/2024,14:00,CAPRIDGE_ALL, 26.67,N
09/30/2024,14:00,CARBN_BSP_1, 27.11,N
09/30/2024,14:00,CASL_GAP_UN1, 23.27,N
09/30/2024,14:00,CATARINA_B1, 24.63,N
09/30/2024,14:00,CBECII_89, 16.54,N
09/30/2024,14:00,CBECII_CC3, 16.54,N
09/30/2024,14:00,CBECII_CT7, 16.54,N
09/30/2024,14:00,CBEC_ALL, 25.3,N
09/30/2024,14:00,CBEC_CC1, 25.3,N
09/30/2024,14:00,CBEC_CC2, 25.3,N
09/30/2024,14:00,CBY4_ALL, 27.38,N
09/30/2024,14:00,CBY4_CC1, 27.38,N
09/30/2024,14:00,CBY_CBY_G1, 27.46,N
09/30/2024,14:00,CBY_CBY_G2, 27.53,N
09/30/2024,14:00,CCEC_CC1, 29.43,N
09/30/2024,14:00,CCEC_GT1, 29.43,N
09/30/2024,14:00,CCEC_GT2, 29.43,N
09/30/2024,14:00,CCEC_PUN1, 29.43,N
09/30/2024,14:00,CCEC_PUN2, 29.43,N
09/30/2024,14:00,CCEC_ST1, 29.43,N
09/30/2024,14:00,CEDROHI_CHW1, 42.7,N
09/30/2024,14:00,CEDRVALE_RN, 25,N
09/30/2024,14:00,CFLATS_UNIT, 26.6,N
09/30/2024,14:00,CHALUP_ALL, 33.43,N
09/30/2024,14:00,CHAL_SLR_RN, 25.14,N
09/30/2024,14:00,CHAMON_UN1, 27.68,N
09/30/2024,14:00,CHAMON_UN2, 27.68,N
09/30/2024,14:00,CHEDPW_GT2, 27.42,N
09/30/2024,14:00,CHE_CC1, 27.55,N
09/30/2024,14:00,CHE_LYD, 27.73,N
09/30/2024,14:00,CHE_LYD2, 27.73,N
09/30/2024,14:00,CHE_PUN1, 27.73,N
09/30/2024,14:00,CHE_PUN2, 27.73,N
09/30/2024,14:00,CHIL_SLR, 20.34,N
09/30/2024,14:00,CHISMGRD_RN, 25.8,N
09/30/2024,14:00,CISC_RN, 46.33,N
09/30/2024,14:00,CITRUSCY_RN, 34.76,N
09/30/2024,14:00,CITYVICT_ALL, 25.49,N
09/30/2024,14:00,CLO_RN, 30.38,N
09/30/2024,14:00,CMPD_SLR_RN, 25.59,N
09/30/2024,14:00,CNLY_ESS_RN, 25.69,N
09/30/2024,14:00,CNTRY_RN, 25.7,N
09/30/2024,14:00,CN_BRKS_UNT1, 26.28,N
09/30/2024,14:00,COL_COLETOG1, 25.01,N
09/30/2024,14:00,CONIGLIO_RN, 21.69,N
09/30/2024,14:00,CONTINEN_RN, 38.27,N
09/30/2024,14:00,CORALSLR_ALL, 21.29,N
09/30/2024,14:00,CORAZON_RN, 39.59,N
09/30/2024,14:00,COTPLNS_RN, 26.27,N
09/30/2024,14:00,COTTON_PAP2, 28.99,N
09/30/2024,14:00,COYOTSPR_AGR, 24.97,N
09/30/2024,14:00,COYOTSPR_RN, 24.97,N
09/30/2024,14:00,CPSES_UNIT1, 25.99,N
09/30/2024,14:00,CPSES_UNIT2, 25.99,N
09/30/2024,14:00,CRANELL_ALL, 24.91,N
09/30/2024,14:00,CRAWFISH_RN, 23.81,N
09/30/2024,14:00,CROSSETT_ALL, 22.26,N
09/30/2024,14:00,CRWN_SLR_UN1, 18.1,N
