,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
"07/07/2016, 02:00:00 AM",394.5,35.5,3.05,94.5,19.5,14.0,83.05,1010.0
"07/07/2016, 03:00:00 AM",0.0,0.0,2.45,0.0,18.5,15.0,91.275,1010.0
"07/07/2016, 04:00:00 AM",0.0,0.0,2.0,0.0,18.0,15.0,94.965,1010.0
"07/07/2016, 05:00:00 AM",0.0,0.0,1.75,0.0,17.5,15.0,94.815,1010.0
"07/07/2016, 06:00:00 AM",0.0,0.0,1.6,0.0,17.0,15.0,94.35,1010.0
"07/07/2016, 07:00:00 AM",0.0,0.0,1.3,0.0,17.0,14.0,96.335,1010.0
"07/07/2016, 08:00:00 AM",0.0,0.0,1.15,0.0,17.0,14.0,97.62,1010.0
"07/07/2016, 09:00:00 AM",0.0,0.0,1.1,0.0,17.0,14.0,96.315,1010.0
"07/07/2016, 10:00:00 AM",0.0,0.0,1.05,0.0,17.0,14.0,95.75,1010.0
"07/07/2016, 11:00:00 AM",0.0,0.0,0.95,0.0,16.5,14.0,95.545,1010.0
"07/07/2016, 12:00:00 PM",0.0,0.0,0.75,0.0,16.0,14.0,94.805,1010.0
"07/07/2016, 01:00:00 PM",203.0,24.5,0.6,46.5,17.0,14.0,90.86,1010.0
"07/07/2016, 02:00:00 PM",255.0,68.0,0.75,126.5,18.5,13.0,81.51,1010.0
"07/07/2016, 03:00:00 PM",68.0,179.5,0.95,215.0,20.0,13.0,73.45,1010.0
"07/07/2016, 04:00:00 PM",584.0,172.0,1.15,565.0,21.5,13.0,65.94,1010.0
"07/07/2016, 05:00:00 PM",887.5,97.5,1.5,811.0,23.0,13.0,60.82,1010.0
"07/07/2016, 06:00:00 PM",925.0,97.0,1.85,940.0,24.0,12.5,56.65,1010.0
"07/07/2016, 07:00:00 PM",942.0,97.5,2.2,1012.5,25.0,12.0,52.42,1010.0
"07/07/2016, 08:00:00 PM",946.0,96.0,2.55,1022.5,25.0,12.0,52.575,1010.0
"07/07/2016, 09:00:00 PM",933.0,97.0,2.8,969.5,25.0,13.0,53.855,1010.0
"07/07/2016, 10:00:00 PM",912.5,92.0,2.85,858.5,24.5,13.0,54.525,1010.0
"07/07/2016, 11:00:00 PM",873.5,85.0,2.75,699.0,23.5,13.0,56.475,1010.0
"07/08/2016, 12:00:00 AM",806.0,75.0,2.55,504.5,22.5,13.0,60.575,1010.0
"07/08/2016, 01:00:00 AM",681.0,60.5,2.45,293.0,21.5,13.0,65.58,1010.0
"07/08/2016, 02:00:00 AM",405.0,34.5,2.2,94.5,20.5,14.0,76.455,1010.0
"07/08/2016, 03:00:00 AM",0.0,0.0,1.9,0.0,19.0,14.0,84.0,1010.0
"07/08/2016, 04:00:00 AM",0.0,0.0,1.5,0.0,19.0,14.0,87.5,1010.0
"07/08/2016, 05:00:00 AM",0.0,0.0,1.25,0.0,18.5,14.0,87.015,1010.0
"07/08/2016, 06:00:00 AM",0.0,0.0,1.1,0.0,18.0,14.0,86.11,1010.0
"07/08/2016, 07:00:00 AM",0.0,0.0,1.2,0.0,18.0,14.0,88.285,1010.0
"07/08/2016, 08:00:00 AM",0.0,0.0,1.25,0.0,18.0,14.0,90.855,1010.0
"07/08/2016, 09:00:00 AM",0.0,0.0,1.15,0.0,17.5,14.0,91.475,1010.0
"07/08/2016, 10:00:00 AM",0.0,0.0,1.05,0.0,17.0,14.0,92.67,1010.0
"07/08/2016, 11:00:00 AM",0.0,0.0,0.8,0.0,17.0,14.0,96.695,1010.0
"07/08/2016, 12:00:00 PM",0.0,0.0,0.5,0.0,17.0,15.0,100.0,1010.0
"07/08/2016, 01:00:00 PM",234.0,23.0,0.25,47.5,18.0,15.0,91.56,1010.0
"07/08/2016, 02:00:00 PM",303.0,87.0,0.2,158.5,19.5,14.0,81.955,1010.0
"07/08/2016, 03:00:00 PM",215.5,191.5,0.6,297.0,21.5,14.0,70.75,1010.0
"07/08/2016, 04:00:00 PM",851.5,85.5,1.05,643.0,23.0,13.0,61.395,1010.0
"07/08/2016, 05:00:00 PM",901.0,92.5,1.7,816.5,24.0,13.0,55.115,1010.0
"07/08/2016, 06:00:00 PM",916.5,106.0,2.2,940.5,25.0,13.0,52.54,1010.0
"07/08/2016, 07:00:00 PM",934.0,106.5,2.55,1013.5,26.0,13.0,53.15,1010.0
"07/08/2016, 08:00:00 PM",938.0,105.5,2.75,1023.5,26.0,14.0,52.605,1010.0
"07/08/2016, 09:00:00 PM",934.0,99.5,2.9,972.0,26.0,14.0,54.985,1010.0
"07/08/2016, 10:00:00 PM",910.5,95.5,2.85,860.5,25.5,14.0,56.915,1010.0
"07/08/2016, 11:00:00 PM",870.0,89.0,2.6,700.5,24.5,14.0,58.61,1010.0
"07/09/2016, 12:00:00 AM",800.5,78.5,2.3,505.0,23.5,14.0,60.57,1010.0
"07/09/2016, 01:00:00 AM",673.0,63.0,1.9,292.5,22.5,14.0,69.055,1010.0
"07/09/2016, 02:00:00 AM",394.0,35.5,1.65,94.5,20.5,14.0,74.835,1010.0
"07/09/2016, 03:00:00 AM",0.0,0.0,1.45,0.0,20.0,15.0,81.465,1010.0
"07/09/2016, 04:00:00 AM",0.0,0.0,1.35,0.0,19.5,15.0,84.395,1010.0
"07/09/2016, 05:00:00 AM",0.0,0.0,1.25,0.0,19.0,15.0,86.455,1010.0
"07/09/2016, 06:00:00 AM",0.0,0.0,1.0,0.0,19.0,15.0,88.14,1010.0
"07/09/2016, 07:00:00 AM",0.0,0.0,0.65,0.0,18.5,14.0,86.75,1010.0
"07/09/2016, 08:00:00 AM",0.0,0.0,0.45,0.0,18.0,14.0,87.055,1010.0
"07/09/2016, 09:00:00 AM",0.0,0.0,0.5,0.0,18.0,14.0,88.255,1010.0
"07/09/2016, 10:00:00 AM",0.0,0.0,0.8,0.0,18.0,14.0,89.035,1010.0
"07/09/2016, 11:00:00 AM",0.0,0.0,0.8,0.0,17.5,14.0,90.845,1010.0
"07/09/2016, 12:00:00 PM",0.0,0.0,0.45,0.0,17.0,14.0,92.81,1010.0
"07/09/2016, 01:00:00 PM",238.0,22.5,0.35,47.0,18.5,15.0,88.34,1010.0
"07/09/2016, 02:00:00 PM",305.0,87.0,0.65,158.5,20.5,15.0,80.37,1010.0
"07/09/2016, 03:00:00 PM",249.5,189.0,0.8,306.5,22.5,14.0,69.185,1010.0
"07/09/2016, 04:00:00 PM",858.0,84.0,0.95,645.0,24.5,13.0,58.465,1010.0
"07/09/2016, 05:00:00 PM",906.0,91.5,1.35,818.0,26.0,13.0,51.985,1010.0
"07/09/2016, 06:00:00 PM",936.5,94.0,1.95,946.5,27.0,13.0,48.82,1010.0
"07/09/2016, 07:00:00 PM",949.5,96.5,2.45,1017.5,27.0,13.0,46.555,1010.0
"07/09/2016, 08:00:00 PM",951.5,96.5,2.7,1027.5,27.0,13.0,48.685,1010.0
"07/09/2016, 09:00:00 PM",943.5,94.0,2.7,975.5,27.0,14.0,50.745,1010.0
"07/09/2016, 10:00:00 PM",925.0,88.5,2.8,865.5,26.5,14.0,51.215,1010.0
"07/09/2016, 11:00:00 PM",888.5,81.0,2.85,705.5,25.5,14.0,53.295,1010.0
"07/10/2016, 12:00:00 AM",823.5,71.0,2.75,509.0,24.5,14.0,57.065,1010.0
"07/10/2016, 01:00:00 AM",702.5,57.0,2.5,295.5,23.5,14.0,64.615,1010.0
"07/10/2016, 02:00:00 AM",433.5,32.5,2.15,96.0,21.5,14.0,69.9,1010.0
"07/10/2016, 03:00:00 AM",0.0,0.0,1.65,0.0,21.0,15.0,76.06,1010.0
"07/10/2016, 04:00:00 AM",0.0,0.0,1.2,0.0,20.5,15.0,78.835,1010.0
"07/10/2016, 05:00:00 AM",0.0,0.0,0.95,0.0,20.0,15.0,81.265,1010.0
"07/10/2016, 06:00:00 AM",0.0,0.0,0.85,0.0,19.5,15.0,83.15,1010.0
"07/10/2016, 07:00:00 AM",0.0,0.0,0.75,0.0,19.0,14.0,82.375,1010.0
"07/10/2016, 08:00:00 AM",0.0,0.0,0.55,0.0,19.0,14.0,84.29,1010.0
"07/10/2016, 09:00:00 AM",0.0,0.0,0.35,0.0,18.5,14.0,86.735,1010.0
"07/10/2016, 10:00:00 AM",0.0,0.0,0.3,0.0,18.0,14.0,90.395,1010.0
"07/10/2016, 11:00:00 AM",0.0,0.0,0.45,0.0,18.0,15.0,93.96,1010.0
"07/10/2016, 12:00:00 PM",0.0,0.0,0.65,0.0,18.0,15.0,94.315,1010.0
"07/10/2016, 01:00:00 PM",245.0,21.5,0.75,45.5,18.5,15.0,88.555,1010.0
"07/10/2016, 02:00:00 PM",291.5,82.5,0.5,149.0,20.5,14.0,80.04,1010.0
"07/10/2016, 03:00:00 PM",512.5,119.5,0.25,374.5,22.5,14.0,69.475,1010.0
"07/10/2016, 04:00:00 PM",849.5,80.0,0.85,634.5,24.0,14.0,61.965,1010.0
"07/10/2016, 05:00:00 PM",899.0,86.5,1.4,807.0,25.0,14.0,58.215,1010.0
"07/10/2016, 06:00:00 PM",931.0,88.0,1.95,935.0,26.0,14.0,56.115,1010.0
"07/10/2016, 07:00:00 PM",945.0,90.5,2.55,1007.5,27.0,15.0,53.99,1010.0
"07/10/2016, 08:00:00 PM",946.5,91.5,3.25,1017.5,27.0,15.0,55.37,1010.0
"07/10/2016, 09:00:00 PM",930.5,95.5,3.8,964.5,26.5,15.0,56.165,1010.0
"07/10/2016, 10:00:00 PM",906.0,93.0,4.25,854.0,25.5,15.0,58.67,1010.0
"07/10/2016, 11:00:00 PM",864.5,88.0,4.4,695.5,24.5,16.0,63.025,1010.0
"07/11/2016, 12:00:00 AM",794.5,79.5,4.3,502.0,23.5,16.0,66.85,1010.0
"07/11/2016, 01:00:00 AM",146.0,132.0,3.95,181.0,22.5,15.0,75.045,1010.0
"07/11/2016, 02:00:00 AM",399.0,35.5,3.4,94.0,20.5,15.0,79.79,1010.0
"07/11/2016, 03:00:00 AM",0.0,0.0,2.8,0.0,19.5,16.0,88.815,1010.0
"07/11/2016, 04:00:00 AM",0.0,0.0,2.4,0.0,19.0,16.0,91.955,1010.0
"07/11/2016, 05:00:00 AM",0.0,0.0,2.05,0.0,18.5,16.0,93.94,1010.0
"07/11/2016, 06:00:00 AM",0.0,0.0,1.55,0.0,18.0,15.0,95.695,1010.0
"07/11/2016, 07:00:00 AM",0.0,0.0,1.15,0.0,18.0,15.0,96.99,1010.0
"07/11/2016, 08:00:00 AM",0.0,0.0,1.15,0.0,17.5,15.0,95.21,1010.0
"07/11/2016, 09:00:00 AM",0.0,0.0,1.45,0.0,17.0,15.0,97.24,1010.0
"07/11/2016, 10:00:00 AM",0.0,0.0,1.55,0.0,16.5,15.0,100.0,1010.0
"07/11/2016, 11:00:00 AM",0.0,0.0,1.5,0.0,16.0,15.0,100.0,1010.0
"07/11/2016, 12:00:00 PM",0.0,0.0,1.7,0.0,16.0,14.0,99.25,1010.0
"07/11/2016, 01:00:00 PM",196.0,23.5,2.1,44.0,17.0,14.0,95.75,1010.0
"07/11/2016, 02:00:00 PM",297.5,89.5,2.35,159.0,18.5,14.0,85.15,1010.0
"07/11/2016, 03:00:00 PM",112.5,195.0,2.15,250.0,20.5,14.0,76.035,1010.0
"07/11/2016, 04:00:00 PM",591.5,169.0,2.0,566.0,22.0,13.0,67.8,1010.0
"07/11/2016, 05:00:00 PM",906.0,94.0,2.05,818.5,23.0,13.0,60.34,1010.0
"07/11/2016, 06:00:00 PM",914.5,111.0,2.3,942.5,24.0,13.0,54.515,1010.0
"07/11/2016, 07:00:00 PM",932.0,112.0,2.7,1015.5,25.0,13.0,54.755,1010.0
"07/11/2016, 08:00:00 PM",934.5,111.5,3.15,1025.5,25.0,13.0,53.62,1010.0
"07/11/2016, 09:00:00 PM",932.0,104.0,3.35,974.0,24.5,13.0,56.445,1010.0
"07/11/2016, 10:00:00 PM",908.0,99.0,3.25,861.5,24.0,14.0,59.64,1010.0
"07/11/2016, 11:00:00 PM",866.5,92.0,3.1,700.5,23.5,14.0,64.225,1010.0
"07/12/2016, 12:00:00 AM",794.0,81.5,2.65,503.0,22.5,14.0,68.95,1010.0
"07/12/2016, 01:00:00 AM",20.5,119.5,2.3,127.0,20.5,14.0,74.655,1010.0
"07/12/2016, 02:00:00 AM",372.0,37.0,1.9,92.0,19.5,15.0,86.705,1010.0
"07/12/2016, 03:00:00 AM",0.0,0.0,1.5,0.0,18.5,15.0,91.445,1010.0
"07/12/2016, 04:00:00 AM",0.0,0.0,1.15,0.0,18.0,15.0,95.12,1010.0
"07/12/2016, 05:00:00 AM",0.0,0.0,1.1,0.0,18.0,15.0,98.1,1010.0
"07/12/2016, 06:00:00 AM",0.0,0.0,1.2,0.0,17.5,15.0,97.585,1010.0
"07/12/2016, 07:00:00 AM",0.0,0.0,1.2,0.0,17.0,15.0,97.14,1010.0
"07/12/2016, 08:00:00 AM",0.0,0.0,1.2,0.0,17.0,15.0,96.645,1010.0
"07/12/2016, 09:00:00 AM",0.0,0.0,1.15,0.0,17.0,15.0,98.42,1010.0
"07/12/2016, 10:00:00 AM",0.0,0.0,1.1,0.0,17.0,15.0,100.0,1010.0
"07/12/2016, 11:00:00 AM",0.0,0.0,1.15,0.0,17.0,15.0,100.0,1010.0
"07/12/2016, 12:00:00 PM",0.0,0.0,1.05,0.0,17.0,15.0,100.0,1010.0
"07/12/2016, 01:00:00 PM",170.5,24.0,0.95,42.0,17.5,15.0,96.44,1010.0
"07/12/2016, 02:00:00 PM",251.5,86.5,0.9,142.5,19.0,15.0,89.575,1010.0
"07/12/2016, 03:00:00 PM",148.0,181.0,1.05,256.5,20.0,15.0,80.905,1010.0
"07/12/2016, 04:00:00 PM",830.5,97.5,1.4,638.0,21.5,14.0,72.46,1010.0
"07/12/2016, 05:00:00 PM",887.5,104.0,1.8,813.5,23.0,14.0,65.07,1010.0
"07/12/2016, 06:00:00 PM",934.0,98.5,2.3,947.0,24.0,14.0,58.385,1010.0
"07/12/2016, 07:00:00 PM",949.0,100.5,2.75,1020.0,25.0,14.0,58.09,1010.0
"07/12/2016, 08:00:00 PM",951.5,100.5,3.0,1031.0,25.0,14.0,56.95,1010.0
"07/12/2016, 09:00:00 PM",946.5,96.0,3.05,979.5,25.0,14.0,59.575,1010.0
"07/12/2016, 10:00:00 PM",926.5,91.5,2.95,868.5,24.5,14.0,62.025,1010.0
"07/12/2016, 11:00:00 PM",887.5,85.0,2.8,707.5,23.5,14.0,66.295,1010.0
"07/13/2016, 12:00:00 AM",819.0,75.0,2.35,509.5,22.5,15.0,70.87,1010.0
"07/13/2016, 01:00:00 AM",693.5,60.5,1.85,295.0,21.5,15.0,75.67,1010.0
"07/13/2016, 02:00:00 AM",414.0,34.0,1.35,94.0,20.5,15.0,81.46,1010.0
"07/13/2016, 03:00:00 AM",0.0,0.0,0.9,0.0,19.0,15.0,88.485,1010.0
"07/13/2016, 04:00:00 AM",0.0,0.0,0.65,0.0,19.0,15.0,92.055,1010.0
"07/13/2016, 05:00:00 AM",0.0,0.0,0.6,0.0,18.5,15.0,91.77,1010.0
"07/13/2016, 06:00:00 AM",0.0,0.0,0.6,0.0,18.0,15.0,93.9,1010.0
"07/13/2016, 07:00:00 AM",0.0,0.0,0.7,0.0,18.0,15.0,96.01,1010.0
"07/13/2016, 08:00:00 AM",0.0,0.0,0.8,0.0,17.5,15.0,95.005,1010.0
"07/13/2016, 09:00:00 AM",0.0,0.0,0.85,0.0,17.0,15.0,95.15,1010.0
"07/13/2016, 10:00:00 AM",0.0,0.0,0.75,0.0,17.0,15.0,98.285,1010.0
"07/13/2016, 11:00:00 AM",0.0,0.0,0.55,0.0,17.0,15.0,100.0,1010.0
"07/13/2016, 12:00:00 PM",0.0,0.0,0.5,0.0,17.0,15.0,100.0,1010.0
"07/13/2016, 01:00:00 PM",178.5,17.0,0.45,38.0,18.5,15.0,95.21,1010.0
"07/13/2016, 02:00:00 PM",272.0,62.0,0.35,121.0,20.5,15.0,83.38,1010.0
"07/13/2016, 03:00:00 PM",6.0,138.0,0.4,141.0,22.5,15.0,72.3,1010.0
"07/13/2016, 04:00:00 PM",458.0,167.0,0.95,481.0,24.5,14.0,59.325,1010.0
"07/13/2016, 05:00:00 PM",905.0,95.5,1.65,818.5,26.0,13.0,52.435,1010.0
"07/13/2016, 06:00:00 PM",926.5,104.0,2.3,945.5,27.0,13.0,49.155,1010.0
"07/13/2016, 07:00:00 PM",938.5,107.5,2.65,1016.5,28.0,13.0,46.565,1010.0
"07/13/2016, 08:00:00 PM",937.5,108.5,2.95,1025.0,28.0,13.0,46.805,1010.0
"07/13/2016, 09:00:00 PM",927.5,105.5,3.1,971.0,27.5,13.0,47.295,1010.0
"07/13/2016, 10:00:00 PM",901.0,102.0,3.2,858.0,26.5,14.0,49.2,1010.0
"07/13/2016, 11:00:00 PM",856.0,95.0,3.15,695.5,25.5,14.0,52.77,1010.0
"07/14/2016, 12:00:00 AM",782.0,83.5,3.05,498.5,24.5,14.0,56.52,1010.0
"07/14/2016, 01:00:00 AM",648.0,66.5,2.85,285.5,23.5,14.0,60.425,1010.0
"07/14/2016, 02:00:00 AM",361.0,36.5,2.6,89.0,22.5,14.0,69.155,1010.0
"07/14/2016, 03:00:00 AM",0.0,0.0,2.2,0.0,20.5,15.0,78.52,1010.0
"07/14/2016, 04:00:00 AM",0.0,0.0,1.95,0.0,20.0,15.0,81.03,1010.0
"07/14/2016, 05:00:00 AM",0.0,0.0,1.75,0.0,20.0,14.0,81.77,1010.0
"07/14/2016, 06:00:00 AM",0.0,0.0,1.55,0.0,20.0,14.0,78.975,1010.0
"07/14/2016, 07:00:00 AM",0.0,0.0,1.45,0.0,20.0,13.0,75.935,1010.0
"07/14/2016, 08:00:00 AM",0.0,0.0,1.3,0.0,19.5,13.0,73.355,1010.0
"07/14/2016, 09:00:00 AM",0.0,0.0,1.15,0.0,19.0,13.0,76.185,1010.0
"07/14/2016, 10:00:00 AM",0.0,0.0,0.9,0.0,18.5,13.0,81.605,1010.0
"07/14/2016, 11:00:00 AM",0.0,0.0,0.65,0.0,18.0,14.0,87.3,1010.0
"07/14/2016, 12:00:00 PM",0.0,0.0,0.45,0.0,18.0,14.0,92.9,1010.0
"07/14/2016, 01:00:00 PM",168.5,17.0,0.25,36.0,19.5,15.0,86.51,1010.0
"07/14/2016, 02:00:00 PM",584.5,57.5,0.25,217.0,21.0,15.0,76.345,1010.0
"07/14/2016, 03:00:00 PM",1.5,140.0,0.55,141.0,22.5,14.0,67.9,1010.0
"07/14/2016, 04:00:00 PM",18.0,227.0,1.1,239.0,24.0,14.0,59.345,1010.0
"07/14/2016, 05:00:00 PM",157.0,361.5,1.6,490.5,25.0,13.0,52.23,1010.0
"07/14/2016, 06:00:00 PM",929.0,95.0,1.95,937.5,26.0,13.0,49.455,1010.0
"07/14/2016, 07:00:00 PM",942.5,97.5,2.35,1009.5,27.0,13.0,45.78,1010.0
"07/14/2016, 08:00:00 PM",944.5,97.5,2.65,1019.5,27.0,13.0,45.42,1010.0
"07/14/2016, 09:00:00 PM",933.0,97.0,2.95,967.0,27.0,13.0,45.045,1010.0
"07/14/2016, 10:00:00 PM",912.5,92.0,3.1,857.0,27.0,12.0,45.55,1010.0
"07/14/2016, 11:00:00 PM",874.5,85.0,3.2,697.5,26.5,12.0,46.035,1010.0
"07/15/2016, 12:00:00 AM",807.0,75.0,3.15,502.0,25.5,12.0,46.145,1010.0
"07/15/2016, 01:00:00 AM",682.0,59.5,3.0,289.5,24.5,11.0,47.845,1010.0
"07/15/2016, 02:00:00 AM",401.0,33.0,2.75,90.5,23.5,11.0,53.245,1010.0
"07/15/2016, 03:00:00 AM",0.0,0.0,2.65,0.0,21.5,11.0,59.405,1010.0
"07/15/2016, 04:00:00 AM",0.0,0.0,2.45,0.0,21.0,12.0,62.58,1010.0
"07/15/2016, 05:00:00 AM",0.0,0.0,2.35,0.0,20.5,12.0,65.295,1010.0
"07/15/2016, 06:00:00 AM",0.0,0.0,2.15,0.0,20.0,12.0,65.74,1010.0
"07/15/2016, 07:00:00 AM",0.0,0.0,1.9,0.0,20.0,12.0,67.915,1010.0
"07/15/2016, 08:00:00 AM",0.0,0.0,1.5,0.0,19.5,12.0,70.025,1010.0
"07/15/2016, 09:00:00 AM",0.0,0.0,1.1,0.0,18.5,12.0,73.635,1010.0
"07/15/2016, 10:00:00 AM",0.0,0.0,0.7,0.0,18.0,13.0,81.43,1010.0
"07/15/2016, 11:00:00 AM",0.0,0.0,0.45,0.0,17.5,13.0,86.965,1010.0
"07/15/2016, 12:00:00 PM",0.0,0.0,0.3,0.0,17.0,14.0,89.15,1010.0
"07/15/2016, 01:00:00 PM",174.5,16.5,0.35,36.0,18.5,14.0,82.045,1010.0
"07/15/2016, 02:00:00 PM",295.0,84.0,0.45,149.5,20.5,13.0,71.92,1010.0
"07/15/2016, 03:00:00 PM",111.5,190.5,0.45,245.0,22.5,13.0,62.615,1010.0
"07/15/2016, 04:00:00 PM",550.0,173.0,0.8,542.0,24.0,12.0,53.13,1010.0
"07/15/2016, 05:00:00 PM",903.0,89.5,1.35,808.5,25.0,11.0,46.485,1010.0
"07/15/2016, 06:00:00 PM",922.5,99.0,1.95,934.5,26.0,11.0,44.225,1010.0
"07/15/2016, 07:00:00 PM",936.5,100.0,2.45,1006.0,27.0,12.0,42.1,1010.0
"07/15/2016, 08:00:00 PM",938.5,99.5,2.9,1015.5,27.0,12.0,42.395,1010.0
"07/15/2016, 09:00:00 PM",927.5,97.5,3.25,962.0,27.5,12.0,42.33,1010.0
"07/15/2016, 10:00:00 PM",904.0,92.5,3.4,850.5,27.0,12.0,43.67,1010.0
"07/15/2016, 11:00:00 PM",861.5,86.0,3.3,689.5,26.5,12.0,46.545,1010.0
"07/16/2016, 12:00:00 AM",788.0,77.0,3.0,493.5,25.5,12.0,48.59,1010.0
"07/16/2016, 01:00:00 AM",653.5,62.0,2.85,281.5,23.5,12.0,56.175,1010.0
"07/16/2016, 02:00:00 AM",362.0,34.0,3.25,86.0,21.5,13.0,67.995,1010.0
"07/16/2016, 03:00:00 AM",0.0,0.0,3.8,0.0,20.0,14.0,78.375,1010.0
"07/16/2016, 04:00:00 AM",0.0,0.0,3.55,0.0,20.0,15.0,85.895,1010.0
"07/16/2016, 05:00:00 AM",0.0,0.0,2.55,0.0,19.5,16.0,88.435,1010.0
"07/16/2016, 06:00:00 AM",0.0,0.0,1.4,0.0,19.0,15.0,90.08,1010.0
"07/16/2016, 07:00:00 AM",0.0,0.0,1.05,0.0,19.0,15.0,90.845,1010.0
"07/16/2016, 08:00:00 AM",0.0,0.0,1.85,0.0,19.0,15.0,84.27,1010.0
"07/16/2016, 09:00:00 AM",0.0,0.0,2.0,0.0,19.0,15.0,85.345,1010.0
"07/16/2016, 10:00:00 AM",0.0,0.0,1.65,0.0,19.0,14.0,86.175,1010.0
"07/16/2016, 11:00:00 AM",0.0,0.0,1.45,0.0,18.5,14.0,85.275,1010.0
"07/16/2016, 12:00:00 PM",0.0,0.0,1.15,0.0,18.0,14.0,85.15,1010.0
"07/16/2016, 01:00:00 PM",146.5,17.0,0.7,33.0,19.0,14.0,84.355,1010.0
"07/16/2016, 02:00:00 PM",542.5,60.0,0.6,206.5,20.0,13.0,75.09,1010.0
"07/16/2016, 03:00:00 PM",411.0,124.5,1.1,331.5,21.5,13.0,64.62,1010.0
"07/16/2016, 04:00:00 PM",811.5,92.5,1.6,616.5,23.0,12.0,56.56,1010.0
"07/16/2016, 05:00:00 PM",864.5,101.0,1.95,789.0,24.0,12.0,50.46,1010.0
"07/16/2016, 06:00:00 PM",903.0,101.0,2.35,918.0,25.0,12.0,47.475,1010.0
"07/16/2016, 07:00:00 PM",916.0,104.0,2.65,989.5,26.0,12.0,48.065,1010.0
"07/16/2016, 08:00:00 PM",916.0,105.5,2.9,999.0,26.0,12.0,47.305,1010.0
"07/16/2016, 09:00:00 PM",888.5,115.0,2.95,942.5,26.0,12.0,48.705,1010.0
"07/16/2016, 10:00:00 PM",863.5,109.5,2.85,832.5,25.5,12.0,50.79,1010.0
"07/16/2016, 11:00:00 PM",820.0,100.5,2.6,674.5,24.5,12.0,52.325,1010.0
"07/17/2016, 12:00:00 AM",745.0,88.0,2.15,481.5,23.5,12.0,53.46,1010.0
"07/17/2016, 01:00:00 AM",609.0,69.0,1.75,273.0,22.5,12.0,55.84,1010.0
