datetime,PV,WF,day,hour
2019-01-13 13:00:00,37.8043226113473,821332.4388478595,13,13
2019-01-13 14:00:00,32.40221507904143,253339.1368716403,13,14
2019-01-13 15:00:00,17.795806206945876,30565.530215437015,13,15
2019-01-13 16:00:00,7.2311630233472135,0.0,13,16
2019-01-13 17:00:00,0.0,117375.88993738293,13,17
2019-01-13 18:00:00,0.0,275511.46155980014,13,18
2019-01-13 19:00:00,0.0,365839.6863540254,13,19
2019-01-13 20:00:00,0.0,419354.2720540056,13,20
2019-01-13 21:00:00,0.0,533959.0749736284,13,21
2019-01-13 22:00:00,0.0,753353.1829281104,13,22
2019-01-13 23:00:00,0.0,1060582.9521821833,13,23
2019-01-14 00:00:00,0.0,1383316.7961555617,14,0
2019-01-14 01:00:00,0.0,1588983.3644161841,14,1
2019-01-14 02:00:00,0.0,1670228.9839357357,14,2
2019-01-14 03:00:00,0.0,1697967.7776821495,14,3
2019-01-14 04:00:00,0.0,1770059.240013692,14,4
2019-01-14 05:00:00,0.0,1798817.1395812652,14,5
2019-01-14 06:00:00,0.0,1800000.0,14,6
2019-01-14 07:00:00,0.0,1800000.0,14,7
2019-01-14 08:00:00,3.7298645113503386,1800000.0,14,8
2019-01-14 09:00:00,8.792122299000184,1800000.0,14,9
2019-01-14 10:00:00,15.82199706251877,1800000.0,14,10
2019-01-14 11:00:00,17.502601288327696,1800000.0,14,11
2019-01-14 12:00:00,12.915808233874756,1800000.0,14,12
2019-01-14 13:00:00,19.37329619341632,1800000.0,14,13
2019-01-14 14:00:00,7.340151559404919,1800000.0,14,14
2019-01-14 15:00:00,5.525486612220982,1798376.9953730765,14,15
2019-01-14 16:00:00,0.0,1080387.2377426403,14,16
2019-01-14 17:00:00,0.0,529521.8553274228,14,17
2019-01-14 18:00:00,0.0,270208.71074082697,14,18
2019-01-14 19:00:00,0.0,128078.59590541493,14,19
2019-01-14 20:00:00,0.0,20083.469669434708,14,20
2019-01-14 21:00:00,0.0,0.0,14,21
2019-01-14 22:00:00,0.0,0.0,14,22
2019-01-14 23:00:00,0.0,0.0,14,23
2019-01-15 00:00:00,0.0,0.0,15,0
2019-01-15 01:00:00,0.0,0.0,15,1
2019-01-15 02:00:00,0.0,0.0,15,2
2019-01-15 03:00:00,0.0,0.0,15,3
2019-01-15 04:00:00,0.0,26017.376234305095,15,4
2019-01-15 05:00:00,0.0,145686.33118890697,15,5
2019-01-15 06:00:00,0.0,276230.38402985863,15,6
2019-01-15 07:00:00,1.0295768266210956,589670.3180124472,15,7
2019-01-15 08:00:00,4.525081300449101,1539740.3593571524,15,8
2019-01-15 09:00:00,22.85723911732289,1798306.9252937643,15,9
2019-01-15 10:00:00,40.184729785166134,1800000.0,15,10
